pattern,source_r,source_g,source_b,source_hex,pixel_count,flank_weight,markings_weight
pattern_1,82,37,255,#5225FF,3,0.67794737,0.32205263
pattern_1,82,40,255,#5228FF,6,0.67799342,0.32200658
pattern_1,82,43,255,#522BFF,2,0.67803949,0.32196051
pattern_1,82,46,255,#522EFF,2,0.67808557,0.32191443
pattern_1,82,56,195,#5238C3,4,0.68745202,0.31254798
pattern_1,82,59,255,#523BFF,1,0.67828518,0.32171482
pattern_1,82,62,255,#523EFF,1,0.67833123,0.32166877
pattern_1,82,68,249,#5244F9,2,0.67934465,0.32065535
pattern_1,82,70,252,#5246FC,7,0.67891473,0.32108527
pattern_1,82,82,249,#5252F9,1,0.67955962,0.32044038
pattern_1,82,83,249,#5253F9,5,0.67957497,0.32042503
pattern_1,82,83,255,#5253FF,1,0.67865369,0.32134631
pattern_1,84,0,238,#5400EE,4,0.6721586,0.3278414
pattern_1,84,0,239,#5400EF,2,0.67200503,0.32799497
pattern_1,84,0,241,#5400F1,8,0.67169794,0.32830206
pattern_1,84,0,244,#5400F4,20,0.67123729,0.32876271
pattern_1,84,0,247,#5400F7,1,0.67077664,0.32922336
pattern_1,84,0,255,#5400FF,17,0.66954827,0.33045173
pattern_1,85,0,214,#5500D6,8,0.67192826,0.32807174
pattern_1,85,0,216,#5500D8,3,0.67162117,0.32837883
pattern_1,85,0,227,#5500E3,2,0.66993213,0.33006787
pattern_1,85,0,249,#5500F9,62,0.66655406,0.33344594
pattern_1,85,0,252,#5500FC,25,0.66609341,0.33390659
pattern_1,85,0,255,#5500FF,5852,0.66563278,0.33436722
pattern_1,85,8,255,#5508FF,7,0.6657556,0.3342444
pattern_1,85,10,255,#550AFF,5,0.66578633,0.33421367
pattern_1,85,13,255,#550DFF,11,0.6658324,0.3341676
pattern_1,85,14,255,#550EFF,4,0.66584775,0.33415225
pattern_1,85,16,255,#5510FF,4,0.66587844,0.33412156
pattern_1,85,17,255,#5511FF,1,0.66589379,0.33410621
pattern_1,85,18,239,#5512EF,1,0.66836593,0.33163407
pattern_1,85,18,255,#5512FF,9,0.66590917,0.33409083
pattern_1,85,21,255,#5515FF,7,0.66595522,0.33404478
pattern_1,85,24,255,#5518FF,10,0.66600129,0.33399871
pattern_1,85,26,255,#551AFF,4,0.66603199,0.33396801
pattern_1,85,28,255,#551CFF,4,0.66606271,0.33393729
pattern_1,85,30,255,#551EFF,1,0.66609341,0.33390659
pattern_1,85,32,255,#5520FF,3,0.66612414,0.33387586
pattern_1,85,34,255,#5522FF,1,0.66615483,0.33384517
pattern_1,85,36,255,#5524FF,7,0.66618556,0.33381444
pattern_1,85,37,255,#5525FF,1,0.66620091,0.33379909
pattern_1,85,41,255,#5529FF,1,0.66626233,0.33373767
pattern_1,85,42,255,#552AFF,4,0.66627768,0.33372232
pattern_1,85,46,255,#552EFF,7,0.6663391,0.3336609
pattern_1,85,47,255,#552FFF,2,0.66635445,0.33364555
pattern_1,85,50,255,#5532FF,6,0.66640052,0.33359948
pattern_1,85,51,255,#5533FF,5,0.66641587,0.33358413
pattern_1,85,56,255,#5538FF,1,0.66649264,0.33350736
pattern_1,85,58,255,#553AFF,2,0.66652337,0.33347663
pattern_1,85,71,255,#5547FF,3,0.66672295,0.33327705
pattern_1,85,75,255,#554BFF,1,0.66678438,0.33321562
pattern_1,85,78,255,#554EFF,3,0.66683045,0.33316955
pattern_1,85,83,255,#5553FF,2,0.66690722,0.33309278
pattern_1,86,0,214,#5600D6,5,0.66801277,0.33198723
pattern_1,86,0,218,#5600DA,10,0.66739857,0.33260143
pattern_1,86,0,243,#5600F3,21,0.66355985,0.33644015
pattern_1,86,0,247,#5600F7,2,0.66294569,0.33705431
pattern_1,86,0,251,#5600FB,2,0.66233149,0.33766851
pattern_1,86,0,255,#5600FF,8,0.6617173,0.3382827
pattern_1,87,0,227,#5700E3,2,0.66210115,0.33789885
pattern_1,87,0,233,#5700E9,1,0.66117987,0.33882013
pattern_1,87,0,238,#5700EE,3,0.66041213,0.33958787
pattern_1,87,0,241,#5700F1,2,0.65995148,0.34004852
pattern_1,87,0,244,#5700F4,16,0.65949082,0.34050918
pattern_1,87,0,247,#5700F7,22,0.6590302,0.3409698
pattern_1,87,0,249,#5700F9,7,0.65872309,0.34127691
pattern_1,87,0,252,#5700FC,74,0.65826243,0.34173757
pattern_1,87,0,255,#5700FF,329,0.65780181,0.34219819
pattern_1,87,4,255,#5704FF,2,0.65786323,0.34213677
pattern_1,87,6,255,#5706FF,4,0.65789393,0.34210607
pattern_1,87,17,255,#5711FF,4,0.65806285,0.34193715
pattern_1,87,24,255,#5718FF,1,0.65817031,0.34182969
pattern_1,87,59,255,#573BFF,1,0.65870774,0.34129226
pattern_1,88,0,170,#5800AA,4,0.66693795,0.33306205
pattern_1,88,0,236,#5800EC,13,0.65680373,0.34319627
pattern_1,88,0,238,#5800EE,1,0.65649664,0.34350336
pattern_1,88,0,239,#5800EF,17,0.6563431,0.3436569
pattern_1,88,0,244,#5800F4,2,0.65557534,0.34442466
pattern_1,88,0,249,#5800F9,6,0.6548076,0.3451924
pattern_1,88,0,252,#5800FC,1,0.65434697,0.34565303
pattern_1,88,0,255,#5800FF,89,0.65388632,0.34611368
pattern_1,88,5,255,#5805FF,1,0.65396309,0.34603691
pattern_1,88,69,252,#5845FC,6,0.65540645,0.34459355
pattern_1,88,78,249,#584EF9,4,0.65600529,0.34399471
pattern_1,88,83,249,#5853F9,2,0.65608206,0.34391794
pattern_1,90,0,214,#5A00D6,7,0.65235081,0.34764919
pattern_1,90,0,218,#5A00DA,7,0.65173665,0.34826335
pattern_1,90,0,222,#5A00DE,1,0.65112245,0.34887755
pattern_1,90,0,226,#5A00E2,3,0.65050825,0.34949175
pattern_1,90,0,227,#5A00E3,4,0.65035468,0.34964532
pattern_1,90,0,231,#5A00E7,12,0.64974052,0.35025948
pattern_1,90,0,233,#5A00E9,13,0.6494334,0.3505666
pattern_1,90,0,236,#5A00EC,1,0.64897275,0.35102725
pattern_1,90,0,238,#5A00EE,11,0.64866567,0.35133433
pattern_1,90,0,239,#5A00EF,113,0.64851213,0.35148787
pattern_1,90,0,241,#5A00F1,8,0.64820501,0.35179499
pattern_1,90,0,244,#5A00F4,8,0.64774436,0.35225564
pattern_1,90,0,247,#5A00F7,53,0.64728373,0.35271627
pattern_1,90,0,249,#5A00F9,23,0.64697662,0.35302338
pattern_1,90,0,251,#5A00FB,2,0.64666954,0.35333046
pattern_1,90,0,252,#5A00FC,26,0.646516,0.353484
pattern_1,90,0,255,#5A00FF,2816,0.64605534,0.35394466
pattern_1,90,4,255,#5A04FF,6,0.64611676,0.35388324
pattern_1,90,14,255,#5A0EFF,1,0.6462703,0.3537297
pattern_1,90,16,255,#5A10FF,3,0.64630103,0.35369897
pattern_1,90,18,255,#5A12FF,1,0.64633173,0.35366827
pattern_1,90,24,255,#5A18FF,7,0.64642385,0.35357615
pattern_1,90,28,255,#5A1CFF,14,0.64648527,0.35351473
pattern_1,90,32,255,#5A20FF,2,0.64654669,0.35345331
pattern_1,90,34,255,#5A22FF,1,0.64657742,0.35342258
pattern_1,90,48,255,#5A30FF,2,0.64679238,0.35320762
pattern_1,90,50,255,#5A32FF,1,0.64682308,0.35317692
pattern_1,90,55,255,#5A37FF,3,0.64689985,0.35310015
pattern_1,90,72,255,#5A48FF,1,0.64716089,0.35283911
pattern_1,90,73,243,#5A49F3,6,0.64901882,0.35098118
pattern_1,90,79,255,#5A4FFF,2,0.64726838,0.35273162
pattern_1,93,0,230,#5D00E6,7,0.63814759,0.36185241
pattern_1,93,0,233,#5D00E9,2,0.63768694,0.36231306
pattern_1,93,0,236,#5D00EC,2,0.63722631,0.36277369
pattern_1,93,0,239,#5D00EF,8,0.63676566,0.36323434
pattern_1,93,0,241,#5D00F1,12,0.63645855,0.36354145
pattern_1,93,0,244,#5D00F4,4,0.63599792,0.36400208
pattern_1,93,0,247,#5D00F7,30,0.63553727,0.36446273
pattern_1,93,0,249,#5D00F9,4,0.63523018,0.36476982
pattern_1,93,0,252,#5D00FC,38,0.63476953,0.36523047
pattern_1,93,0,255,#5D00FF,244,0.63430887,0.36569113
pattern_1,93,1,255,#5D01FF,4,0.63432422,0.36567578
pattern_1,93,37,255,#5D25FF,1,0.634877,0.365123
pattern_1,93,56,255,#5D38FF,2,0.63516876,0.36483124
pattern_1,94,0,218,#5E00DA,8,0.63607469,0.36392531
pattern_1,94,0,222,#5E00DE,12,0.6354605,0.3645395
pattern_1,94,0,234,#5E00EA,2,0.63361791,0.36638209
pattern_1,94,0,255,#5E00FF,12,0.63039339,0.36960661
pattern_1,94,58,255,#5E3AFF,7,0.63128397,0.36871603
pattern_1,94,75,251,#5E4BFB,2,0.6321592,0.3678408
pattern_1,95,0,227,#5F00E3,6,0.63077727,0.36922273
pattern_1,95,0,249,#5F00F9,27,0.62739921,0.37260079
pattern_1,95,0,255,#5F00FF,868,0.6264779,0.3735221
pattern_1,95,25,255,#5F19FF,4,0.62686178,0.37313822
pattern_1,95,36,255,#5F24FF,1,0.62703067,0.37296933
pattern_1,95,51,255,#5F33FF,1,0.62726101,0.37273899
pattern_1,95,83,255,#5F53FF,1,0.62775236,0.37224764
pattern_1,96,0,238,#6000EE,1,0.62517273,0.37482727
pattern_1,96,0,241,#6000F1,3,0.62471211,0.37528789
pattern_1,96,0,244,#6000F4,7,0.62425146,0.37574854
pattern_1,96,0,247,#6000F7,12,0.6237908,0.3762092
pattern_1,96,0,255,#6000FF,11,0.62256241,0.37743759
pattern_1,98,0,170,#6200AA,1,0.62778306,0.37221694
pattern_1,98,0,175,#6200AF,4,0.62701532,0.37298468
pattern_1,98,0,214,#6200D6,1,0.62102693,0.37897307
pattern_1,98,0,218,#6200DA,7,0.62041274,0.37958726
pattern_1,98,0,222,#6200DE,4,0.61979854,0.38020146
pattern_1,98,0,227,#6200E3,9,0.6190308,0.3809692
pattern_1,98,0,230,#6200E6,4,0.61857015,0.38142985
pattern_1,98,0,233,#6200E9,4,0.61810952,0.38189048
pattern_1,98,0,236,#6200EC,10,0.61764887,0.38235113
pattern_1,98,0,241,#6200F1,1,0.61688113,0.38311887
pattern_1,98,0,244,#6200F4,4,0.61642048,0.38357952
pattern_1,98,0,249,#6200F9,3,0.61565274,0.38434726
pattern_1,98,0,252,#6200FC,37,0.61519209,0.38480791
pattern_1,98,0,255,#6200FF,122,0.61473143,0.38526857
pattern_1,98,32,255,#6220FF,2,0.61522281,0.38477719
pattern_1,98,70,252,#6246FC,5,0.61626694,0.38373306
pattern_1,99,0,226,#6300E2,22,0.61526886,0.38473114
pattern_1,99,0,230,#6300E6,8,0.61465466,0.38534534
pattern_1,99,0,231,#6300E7,4,0.61450112,0.38549888
pattern_1,99,0,233,#6300E9,6,0.61419404,0.38580596
pattern_1,99,0,238,#6300EE,9,0.61342627,0.38657373
pattern_1,99,0,239,#6300EF,21,0.61327273,0.38672727
pattern_1,99,0,247,#6300F7,38,0.61204433,0.38795567
pattern_1,99,0,255,#6300FF,551,0.61081594,0.38918406
pattern_1,99,4,255,#6304FF,2,0.61087736,0.38912264
pattern_1,99,44,255,#632CFF,3,0.61149156,0.38850844
pattern_1,99,69,255,#6345FF,4,0.61187544,0.38812456
pattern_1,101,0,211,#6500D3,2,0.60974112,0.39025888
pattern_1,101,0,222,#6500DE,2,0.60805207,0.39194793
pattern_1,101,0,227,#6500E3,4,0.60728434,0.39271566
pattern_1,101,0,233,#6500E9,11,0.60636306,0.39363694
pattern_1,101,0,238,#6500EE,14,0.60559532,0.39440468
pattern_1,101,0,241,#6500F1,1,0.60513467,0.39486533
pattern_1,101,0,244,#6500F4,12,0.60467401,0.39532599
pattern_1,101,0,249,#6500F9,22,0.60390627,0.39609373
pattern_1,101,0,252,#6500FC,13,0.60344562,0.39655438
pattern_1,101,0,255,#6500FF,425,0.60298499,0.39701501
pattern_1,101,24,255,#6518FF,1,0.6033535,0.3966465
pattern_1,101,54,255,#6536FF,2,0.60381415,0.39618585
pattern_1,101,68,255,#6544FF,1,0.60402912,0.39597088
pattern_1,101,79,252,#654FFC,4,0.60465866,0.39534134
pattern_1,103,0,230,#6700E6,12,0.59899274,0.40100726
pattern_1,103,0,234,#6700EA,12,0.59837854,0.40162146
pattern_1,103,0,238,#6700EE,1,0.59776434,0.40223566
pattern_1,103,0,255,#6700FF,56,0.59515402,0.40484598
pattern_1,104,0,222,#6800DE,10,0.59630561,0.40369439
pattern_1,104,0,233,#6800E9,5,0.59461659,0.40538341
pattern_1,104,0,236,#6800EC,5,0.59415594,0.40584406
pattern_1,104,0,241,#6800F1,3,0.5933882,0.4066118
pattern_1,104,0,244,#6800F4,13,0.59292755,0.40707245
pattern_1,104,0,247,#6800F7,1,0.59246692,0.40753308
pattern_1,104,0,249,#6800F9,3,0.59215981,0.40784019
pattern_1,104,0,252,#6800FC,23,0.59169915,0.40830085
pattern_1,104,0,255,#6800FF,151,0.59123853,0.40876147
pattern_1,104,5,255,#6805FF,2,0.5913153,0.4086847
pattern_1,106,0,244,#6A00F4,2,0.58509657,0.41490343
pattern_1,106,0,247,#6A00F7,2,0.58463594,0.41536406
pattern_1,106,0,255,#6A00FF,20,0.58340755,0.41659245
pattern_1,107,0,214,#6B00D6,1,0.58578756,0.41421244
pattern_1,107,0,216,#6B00D8,1,0.58548045,0.41451955
pattern_1,107,0,222,#6B00DE,9,0.58455917,0.41544083
pattern_1,107,0,225,#6B00E1,4,0.58409852,0.41590148
pattern_1,107,0,227,#6B00E3,8,0.5837914,0.4162086
pattern_1,107,0,230,#6B00E6,6,0.58333078,0.41666922
pattern_1,107,0,231,#6B00E7,15,0.58317724,0.41682276
pattern_1,107,0,234,#6B00EA,32,0.58271658,0.41728342
pattern_1,107,0,238,#6B00EE,10,0.58210239,0.41789761
pattern_1,107,0,239,#6B00EF,14,0.58194885,0.41805115
pattern_1,107,0,247,#6B00F7,35,0.58072045,0.41927955
pattern_1,107,0,249,#6B00F9,8,0.58041334,0.41958666
pattern_1,107,0,251,#6B00FB,14,0.58010626,0.41989374
pattern_1,107,0,255,#6B00FF,835,0.57949206,0.42050794
pattern_1,107,4,255,#6B04FF,12,0.57955348,0.42044652
pattern_1,107,20,255,#6B14FF,2,0.57979915,0.42020085
pattern_1,107,48,255,#6B30FF,5,0.5802291,0.4197709
pattern_1,107,69,255,#6B45FF,3,0.58055153,0.41944847
pattern_1,109,0,208,#6D00D0,4,0.57887787,0.42112213
pattern_1,109,0,225,#6D00E1,1,0.57626754,0.42373246
pattern_1,109,0,230,#6D00E6,25,0.5754998,0.4245002
pattern_1,109,0,238,#6D00EE,3,0.57427141,0.42572859
pattern_1,109,0,241,#6D00F1,19,0.57381076,0.42618924
pattern_1,109,0,247,#6D00F7,22,0.57288948,0.42711052
pattern_1,109,0,249,#6D00F9,4,0.57258236,0.42741764
pattern_1,109,0,252,#6D00FC,15,0.57212174,0.42787826
pattern_1,109,0,255,#6D00FF,11,0.57166108,0.42833892
pattern_1,110,0,181,#6E00B5,6,0.57910818,0.42089182
pattern_1,110,0,200,#6E00C8,4,0.57619077,0.42380923
pattern_1,110,0,205,#6E00CD,5,0.57542303,0.42457697
pattern_1,110,0,211,#6E00D3,6,0.57450172,0.42549828
pattern_1,110,0,217,#6E00D9,30,0.57358044,0.42641956
pattern_1,110,0,230,#6E00E6,2,0.57158431,0.42841569
pattern_1,110,0,236,#6E00EC,8,0.57066303,0.42933697
pattern_1,110,0,238,#6E00EE,4,0.57035592,0.42964408
pattern_1,110,0,239,#6E00EF,17,0.57020238,0.42979762
pattern_1,110,0,255,#6E00FF,214,0.5677456,0.4322544
pattern_1,110,1,255,#6E01FF,9,0.56776094,0.43223906
pattern_1,110,62,252,#6E3EFC,3,0.56915826,0.43084174
pattern_1,110,65,252,#6E41FC,5,0.5692043,0.4307957
pattern_1,110,74,252,#6E4AFC,2,0.56934249,0.43065751
pattern_1,110,86,255,#6E56FF,5,0.56906611,0.43093389
pattern_1,111,0,226,#6F00E2,2,0.56828302,0.43171698
pattern_1,111,0,234,#6F00EA,1,0.56705463,0.43294537
pattern_1,111,0,238,#6F00EE,22,0.56644043,0.43355957
pattern_1,111,0,243,#6F00F3,24,0.5656727,0.4343273
pattern_1,111,0,247,#6F00F7,4,0.5650585,0.4349415
pattern_1,111,0,255,#6F00FF,20,0.56383011,0.43616989
pattern_1,111,12,255,#6F0CFF,1,0.56401438,0.43598562
pattern_1,112,0,208,#7000D0,2,0.5671314,0.4328686
pattern_1,112,0,214,#7000D6,12,0.56621012,0.43378988
pattern_1,112,0,227,#7000E3,2,0.56421399,0.43578601
pattern_1,112,0,233,#7000E9,7,0.56329268,0.43670732
pattern_1,112,0,244,#7000F4,15,0.56160367,0.43839633
pattern_1,112,0,249,#7000F9,14,0.56083593,0.43916407
pattern_1,112,0,255,#7000FF,189,0.55991462,0.44008538
pattern_1,112,1,247,#7001F7,16,0.56115836,0.43884164
pattern_1,112,43,255,#702BFF,3,0.56057489,0.43942511
pattern_1,115,0,172,#7300AC,5,0.5609127,0.4390873
pattern_1,115,0,181,#7300B5,4,0.55953076,0.44046924
pattern_1,115,0,200,#7300C8,14,0.55661333,0.44338667
pattern_1,115,0,205,#7300CD,28,0.55584559,0.44415441
pattern_1,115,0,211,#7300D3,12,0.55492431,0.44507569
pattern_1,115,0,214,#7300D6,3,0.55446365,0.44553635
pattern_1,115,0,217,#7300D9,16,0.554003,0.445997
pattern_1,115,0,218,#7300DA,12,0.55384946,0.44615054
pattern_1,115,0,222,#7300DE,61,0.55323526,0.44676474
pattern_1,115,0,227,#7300E3,1,0.55246753,0.44753247
pattern_1,115,0,230,#7300E6,26,0.55200687,0.44799313
pattern_1,115,0,231,#7300E7,44,0.55185333,0.44814667
pattern_1,115,0,233,#7300E9,2,0.55154625,0.44845375
pattern_1,115,0,236,#7300EC,3,0.55108559,0.44891441
pattern_1,115,0,238,#7300EE,5,0.55077848,0.44922152
pattern_1,115,0,239,#7300EF,30,0.55062494,0.44937506
pattern_1,115,0,241,#7300F1,25,0.55031785,0.44968215
pattern_1,115,0,243,#7300F3,68,0.55001074,0.44998926
pattern_1,115,0,244,#7300F4,10,0.5498572,0.4501428
pattern_1,115,0,247,#7300F7,62,0.54939654,0.45060346
pattern_1,115,0,249,#7300F9,2,0.54908946,0.45091054
pattern_1,115,0,252,#7300FC,23,0.54862881,0.45137119
pattern_1,115,0,255,#7300FF,567,0.54816815,0.45183185
pattern_1,115,24,255,#7318FF,1,0.54853669,0.45146331
pattern_1,115,28,255,#731CFF,6,0.54859811,0.45140189
pattern_1,117,0,217,#7500D9,1,0.54617202,0.45382798
pattern_1,117,0,227,#7500E3,6,0.54463655,0.45536345
pattern_1,117,0,249,#7500F9,37,0.54125848,0.45874152
pattern_1,117,0,252,#7500FC,1,0.54079783,0.45920217
pattern_1,117,0,255,#7500FF,243,0.5403372,0.4596628
pattern_1,117,37,255,#7525FF,3,0.54090533,0.45909467
pattern_1,118,0,200,#7600C8,20,0.54486686,0.45513314
pattern_1,118,0,205,#7600CD,6,0.54409912,0.45590088
pattern_1,118,0,217,#7600D9,4,0.54225653,0.45774347
pattern_1,118,0,222,#7600DE,5,0.5414888,0.4585112
pattern_1,118,0,227,#7600E3,5,0.54072106,0.45927894
pattern_1,118,0,233,#7600E9,5,0.53979978,0.46020022
pattern_1,118,0,244,#7600F4,5,0.53811073,0.46188927
pattern_1,118,0,255,#7600FF,8,0.53642172,0.46357828
pattern_1,118,78,252,#764EFC,2,0.53808004,0.46191996
pattern_1,118,82,249,#7652F9,5,0.53860208,0.46139792
pattern_1,118,83,249,#7653F9,4,0.53861746,0.46138254
pattern_1,119,0,218,#7700DA,1,0.5381875,0.4618125
pattern_1,119,0,243,#7700F3,2,0.53434882,0.46565118
pattern_1,119,0,247,#7700F7,49,0.53373462,0.46626538
pattern_1,119,0,251,#7700FB,8,0.53312042,0.46687958
pattern_1,119,0,255,#7700FF,71,0.53250623,0.46749377
pattern_1,120,0,175,#7800AF,8,0.5408746,0.4591254
pattern_1,120,0,200,#7800C8,22,0.53703591,0.46296409
pattern_1,120,0,205,#7800CD,49,0.53626814,0.46373186
pattern_1,120,0,211,#7800D3,63,0.53534687,0.46465313
pattern_1,120,0,217,#7800D9,10,0.53442559,0.46557441
pattern_1,120,0,219,#7800DB,1,0.53411847,0.46588153
pattern_1,120,0,225,#7800E1,3,0.53319719,0.46680281
pattern_1,120,0,227,#7800E3,3,0.53289008,0.46710992
pattern_1,120,0,228,#7800E4,3,0.53273654,0.46726346
pattern_1,120,0,230,#7800E6,4,0.53242946,0.46757054
pattern_1,120,0,233,#7800E9,4,0.5319688,0.4680312
pattern_1,120,0,239,#7800EF,11,0.53104749,0.46895251
pattern_1,120,0,241,#7800F1,5,0.53074041,0.46925959
pattern_1,120,0,244,#7800F4,6,0.53027976,0.46972024
pattern_1,120,0,249,#7800F9,3,0.52951202,0.47048798
pattern_1,120,0,252,#7800FC,17,0.52905136,0.47094864
pattern_1,120,0,255,#7800FF,132,0.52859074,0.47140926
pattern_1,121,0,200,#7900C8,4,0.53312042,0.46687958
pattern_1,121,0,241,#7900F1,1,0.52682492,0.47317508
pattern_1,121,0,247,#7900F7,2,0.52590364,0.47409636
pattern_1,121,0,255,#7900FF,8,0.52467525,0.47532475
pattern_1,121,83,249,#7953F9,4,0.526871,0.473129
pattern_1,123,0,198,#7B00C6,8,0.52559653,0.47440347
pattern_1,123,0,200,#7B00C8,3,0.52528945,0.47471055
pattern_1,123,0,205,#7B00CD,45,0.52452171,0.47547829
pattern_1,123,0,206,#7B00CE,1,0.52436814,0.47563186
pattern_1,123,0,211,#7B00D3,7,0.5236004,0.4763996
pattern_1,123,0,214,#7B00D6,27,0.52313974,0.47686026
pattern_1,123,0,216,#7B00D8,1,0.52283266,0.47716734
pattern_1,123,0,217,#7B00D9,8,0.52267912,0.47732088
pattern_1,123,0,222,#7B00DE,15,0.52191138,0.47808862
pattern_1,123,0,227,#7B00E3,1,0.52114362,0.47885638
pattern_1,123,0,231,#7B00E7,83,0.52052945,0.47947055
pattern_1,123,0,233,#7B00E9,5,0.52022234,0.47977766
pattern_1,123,0,238,#7B00EE,3,0.5194546,0.4805454
pattern_1,123,0,239,#7B00EF,11,0.51930106,0.48069894
pattern_1,123,0,244,#7B00F4,6,0.51853332,0.48146668
pattern_1,123,0,247,#7B00F7,46,0.51807266,0.48192734
pattern_1,123,0,251,#7B00FB,48,0.51745847,0.48254153
pattern_1,123,0,252,#7B00FC,6,0.51730493,0.48269507
pattern_1,123,0,255,#7B00FF,1147,0.51684427,0.48315573
pattern_1,123,14,255,#7B0EFF,2,0.51705924,0.48294076
pattern_1,123,18,255,#7B12FF,1,0.51712066,0.48287934
pattern_1,123,36,255,#7B24FF,1,0.51739705,0.48260295
pattern_1,123,67,255,#7B43FF,1,0.51787305,0.48212695
pattern_1,126,0,200,#7E00C8,1,0.51354298,0.48645702
pattern_1,126,0,205,#7E00CD,48,0.51277524,0.48722476
pattern_1,126,0,211,#7E00D3,42,0.51185393,0.48814607
pattern_1,126,0,217,#7E00D9,53,0.51093265,0.48906735
pattern_1,126,0,222,#7E00DE,21,0.51016492,0.48983508
pattern_1,126,0,225,#7E00E1,4,0.50970426,0.49029574
pattern_1,126,0,227,#7E00E3,6,0.50939718,0.49060282
pattern_1,126,0,230,#7E00E6,1,0.50893652,0.49106348
pattern_1,126,0,233,#7E00E9,20,0.50847587,0.49152413
pattern_1,126,0,239,#7E00EF,9,0.50755459,0.49244541
pattern_1,126,0,244,#7E00F4,14,0.50678685,0.49321315
pattern_1,126,0,247,#7E00F7,14,0.5063262,0.4936738
pattern_1,126,0,249,#7E00F9,3,0.50601912,0.49398088
pattern_1,126,0,252,#7E00FC,27,0.50555846,0.49444154
pattern_1,126,0,255,#7E00FF,146,0.50509781,0.49490219
pattern_1,126,70,252,#7E46FC,7,0.50663328,0.49336672
pattern_1,126,74,252,#7E4AFC,8,0.5066947,0.4933053
pattern_1,126,79,249,#7E4FF9,5,0.50723213,0.49276787
pattern_1,127,0,214,#7F00D6,6,0.50747782,0.49252218
pattern_1,127,0,218,#7F00DA,5,0.50686362,0.49313638
pattern_1,127,0,230,#7F00E6,2,0.50502104,0.49497896
pattern_1,127,0,234,#7F00EA,4,0.50440684,0.49559316
pattern_1,127,0,243,#7F00F3,6,0.50302491,0.49697509
pattern_1,127,0,247,#7F00F7,1,0.50241071,0.49758929
pattern_1,127,0,251,#7F00FB,1,0.50179651,0.49820349
pattern_1,127,0,255,#7F00FF,2081,0.50118232,0.49881768
pattern_1,127,6,255,#7F06FF,3,0.50127447,0.49872553
pattern_1,127,8,255,#7F08FF,4,0.50130516,0.49869484
pattern_1,127,14,255,#7F0EFF,4,0.50139728,0.49860272
pattern_1,127,16,234,#7F10EA,8,0.50465253,0.49534747
pattern_1,127,16,255,#7F10FF,1,0.50142801,0.49857199
pattern_1,127,20,255,#7F14FF,3,0.50148943,0.49851057
pattern_1,127,26,255,#7F1AFF,1,0.50158155,0.49841845
pattern_1,127,30,255,#7F1EFF,2,0.50164297,0.49835703
pattern_1,127,32,255,#7F20FF,2,0.50167367,0.49832633
pattern_1,127,36,255,#7F24FF,1,0.50173509,0.49826491
pattern_1,127,38,255,#7F26FF,1,0.50176582,0.49823418
pattern_1,127,42,255,#7F2AFF,1,0.50182724,0.49817276
pattern_1,127,48,255,#7F30FF,1,0.50191936,0.49808064
pattern_1,127,56,255,#7F38FF,1,0.5020422,0.4979578
pattern_1,128,0,205,#8000CD,11,0.50494426,0.49505574
pattern_1,128,0,208,#8000D0,8,0.50448361,0.49551639
pattern_1,128,0,211,#8000D3,25,0.50402299,0.49597701
pattern_1,128,0,217,#8000D9,6,0.50310168,0.49689832
pattern_1,128,0,241,#8000F1,1,0.49941653,0.50058347
pattern_1,128,0,244,#8000F4,13,0.49895585,0.50104415
pattern_1,128,0,255,#8000FF,31,0.49726683,0.50273317
pattern_1,129,0,200,#8100C8,1,0.50179651,0.49820349
pattern_1,129,0,219,#8100DB,1,0.49887908,0.50112092
pattern_1,129,0,244,#8100F4,1,0.49504036,0.50495964
pattern_1,129,0,249,#8100F9,8,0.49427265,0.50572735
pattern_1,129,0,255,#8100FF,177,0.49335134,0.50664866
pattern_1,129,21,255,#8115FF,1,0.4936738,0.5063262
pattern_1,131,0,200,#8300C8,5,0.49396557,0.50603443
pattern_1,131,0,205,#8300CD,10,0.4931978,0.5068022
pattern_1,131,0,211,#8300D3,6,0.49227649,0.50772351
pattern_1,131,0,214,#8300D6,2,0.49181587,0.50818413
pattern_1,131,0,217,#8300D9,1,0.49135524,0.50864476
pattern_1,131,0,219,#8300DB,1,0.4910481,0.5089519
pattern_1,131,0,227,#8300E3,5,0.48981971,0.51018029
pattern_1,131,0,233,#8300E9,1,0.48889846,0.51110154
pattern_1,131,0,239,#8300EF,3,0.48797715,0.51202285
pattern_1,131,0,247,#8300F7,15,0.48674875,0.51325125
pattern_1,131,0,251,#8300FB,5,0.48613459,0.51386541
pattern_1,131,0,252,#8300FC,11,0.48598105,0.51401895
pattern_1,131,0,255,#8300FF,446,0.48552036,0.51447964
pattern_1,131,2,255,#8302FF,20,0.48555106,0.51444894
pattern_1,131,14,255,#830EFF,3,0.48573536,0.51426464
pattern_1,131,42,255,#832AFF,1,0.48616529,0.51383471
pattern_1,131,48,255,#8330FF,2,0.48625743,0.51374257
pattern_1,131,52,255,#8334FF,2,0.48631883,0.51368117
pattern_1,131,56,255,#8338FF,4,0.48638022,0.51361978
pattern_1,131,58,255,#833AFF,3,0.48641098,0.51358902
pattern_1,132,0,170,#8400AA,6,0.4946565,0.5053435
pattern_1,132,0,198,#8400C6,13,0.49035716,0.50964284
